dataset,contract,category,iteration,kind,strategy,regime,new_bc,reward,bug,seed_bug,genuine
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,93,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,94,gen,price_oracle_probe,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,95,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,96,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,97,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,98,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344,reentrancy,99,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,0,gen,reentrancy_probe,random,21.0,3.5,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,1,gen,arithmetic_probe,greedy,7.0,2.5,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,2,gen,access_control_probe,greedy,0.0,1.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,3,gen,price_oracle_probe,greedy,2.0,2.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,4,gen,logic_error_probe,greedy,0.0,2.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,5,mut,value_perturb,greedy,0.0,2.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,6,mut,call_insert,greedy,1.0,3.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,7,mut,call_swap,random,0.0,2.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,8,mut,arg_shuffle,greedy,0.0,1.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,9,gen,reentrancy_probe,greedy,0.0,0.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,10,gen,arithmetic_probe,greedy,2.0,1.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,11,gen,access_control_probe,greedy,0.0,0.5,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,12,gen,price_oracle_probe,random,3.0,2.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,13,gen,logic_error_probe,random,0.0,0.5,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,14,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,15,mut,call_insert,greedy,0.0,1.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,16,mut,call_swap,greedy,0.0,1.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,17,mut,arg_shuffle,greedy,0.0,2.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,18,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,19,mut,call_insert,random,0.0,1.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,20,mut,arg_shuffle,greedy,0.0,0.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,21,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,22,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,23,gen,arithmetic_probe,random,0.0,2.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,24,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,25,mut,arg_shuffle,greedy,0.0,0.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,26,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,27,gen,price_oracle_probe,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,28,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,29,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,30,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,31,mut,value_perturb,random,0.0,1.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,32,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,33,gen,logic_error_probe,greedy,0.0,0.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,34,mut,value_perturb,greedy,0.0,0.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,35,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,36,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,37,mut,call_swap,random,0.0,1.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,38,mut,call_swap,greedy,0.0,0.8333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,39,mut,arg_shuffle,random,0.0,0.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,40,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,41,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,42,gen,logic_error_probe,greedy,0.0,0.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,43,gen,access_control_probe,greedy,0.0,0.8333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,44,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,45,mut,call_insert,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,46,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,47,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,48,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,49,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,50,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,51,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,52,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,53,gen,logic_error_probe,greedy,0.0,0.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,54,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,55,gen,logic_error_probe,random,2.0,5.8333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,56,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,57,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,58,mut,call_insert,random,0.0,0.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,59,gen,logic_error_probe,greedy,0.0,0.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,60,gen,logic_error_probe,greedy,0.0,0.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,61,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,62,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,63,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,64,gen,access_control_probe,greedy,0.0,0.3333,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,65,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,66,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,67,mut,arg_shuffle,random,0.0,0.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,68,mut,call_insert,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,69,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,70,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,71,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,72,mut,value_perturb,greedy,0.0,1.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,73,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,74,mut,value_perturb,greedy,0.0,0.5,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,75,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,76,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,77,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,78,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,79,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,80,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,81,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,82,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,83,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,84,gen,access_control_probe,greedy,0.0,0.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,85,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,86,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,87,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,88,mut,arg_shuffle,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,89,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,90,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,91,mut,call_insert,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,92,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,93,gen,logic_error_probe,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,94,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,95,gen,access_control_probe,greedy,0.0,0.1667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,96,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,97,mut,arg_shuffle,greedy,0.0,0.6667,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,98,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,reentrancy,99,mut,arg_shuffle,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,0,gen,reentrancy_probe,greedy,11.0,2.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,1,gen,arithmetic_probe,greedy,3.0,2.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,2,gen,access_control_probe,greedy,3.0,3.0909,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,3,gen,price_oracle_probe,random,6.0,2.7273,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,4,gen,logic_error_probe,random,2.0,1.8182,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,5,mut,value_perturb,greedy,0.0,3.0909,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,6,mut,call_insert,greedy,4.0,3.6364,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,7,mut,call_swap,random,0.0,2.9091,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,8,mut,arg_shuffle,greedy,0.0,2.9091,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,9,gen,reentrancy_probe,random,4.0,2.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,10,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,11,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,12,gen,price_oracle_probe,greedy,0.0,0.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,13,gen,logic_error_probe,greedy,0.0,1.2727,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,14,mut,value_perturb,greedy,0.0,0.9091,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,15,mut,call_insert,greedy,0.0,0.1818,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,16,mut,call_swap,greedy,0.0,0.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,17,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,18,mut,arg_shuffle,greedy,0.0,0.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,19,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,20,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,21,mut,value_perturb,greedy,0.0,0.7273,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,22,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,23,gen,price_oracle_probe,greedy,0.0,0.5455,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,24,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,25,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,26,mut,call_swap,greedy,0.0,1.8182,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,27,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,28,mut,call_insert,greedy,0.0,0.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,29,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,30,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,31,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,32,gen,logic_error_probe,random,1.0,5.8182,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,33,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,34,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,35,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,36,mut,arg_shuffle,greedy,0.0,1.2727,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,37,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,38,gen,arithmetic_probe,greedy,0.0,0.5455,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,39,gen,arithmetic_probe,greedy,0.0,0.5455,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,40,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,41,mut,value_perturb,greedy,0.0,0.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,42,mut,call_insert,greedy,0.0,0.3636,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,43,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,44,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,45,mut,call_insert,greedy,0.0,0.7273,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,46,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,47,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,48,gen,arithmetic_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,49,gen,logic_error_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,50,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,51,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,52,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,53,gen,access_control_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,54,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,55,gen,price_oracle_probe,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,56,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,57,mut,call_swap,greedy,0.0,0.7273,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,58,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,59,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,60,mut,arg_shuffle,greedy,0.0,0.7273,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,61,mut,arg_shuffle,random,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,62,mut,arg_shuffle,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,63,mut,call_insert,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,64,mut,call_swap,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,65,mut,value_perturb,greedy,0.0,0.0,False,False,False
smartbugs,reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,reentrancy,66,gen,reentrancy_probe,greedy,0.0,0.0,False,False,False
